Country,State,District,Block,Year,Month,Village Name,"Number Of Households Issue Job Card Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Others (UOM:Number), Scaling Factor:1","Total Number Of Households Issue Job Card (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Others (UOM:Number), Scaling Factor:1","Total Number Of Household Provided Employment (UOM:Number), Scaling Factor:1","Number Of Employment Provided To Woman (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Others (UOM:Number), Scaling Factor:1","Total Number Of Person Days Generated (UOM:Number), Scaling Factor:1","Number Of Person Days Generated For Woman (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Families Completed 100days Others (UOM:Number), Scaling Factor:1","Total Families Completed 100 Days (UOM:Number), Scaling Factor:1"
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",gongrang,0,112,3,115,0,112,3,115,112,0,4167,108,4275,1986,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",gra songgitcham,0,73,0,73,0,71,0,71,67,0,3330,0,3330,1674,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",cheran songitcham,0,77,1,78,0,77,1,78,74,0,5775,75,5850,2743,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chibilbang,0,35,0,35,0,35,0,35,35,0,2625,0,2625,1235,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",bansinggre-b,0,18,0,18,0,17,0,17,11,0,1080,0,1080,223,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chijong gittim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chikal dawa,0,31,2,33,0,30,2,32,25,0,2250,150,2400,981,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chikal pekro,0,56,0,56,0,56,0,56,55,0,4200,0,4200,2039,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chikal songma,0,68,0,68,0,68,0,68,4,0,5100,0,5100,300,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chikama,0,80,0,80,0,78,0,78,26,0,5850,0,5850,1065,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chiring dokru,0,88,2,90,0,88,2,90,83,0,6300,136,6436,3752,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chitil apal,0,86,1,87,0,86,1,87,86,0,6399,75,6474,3270,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dagal bolmedang,0,17,0,17,0,17,0,17,20,0,1264,0,1264,588,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dagal bolmong,0,25,0,25,0,25,0,25,26,0,1875,0,1875,932,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dagal dogru,0,23,1,24,0,23,1,24,25,0,1658,75,1733,769,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dagal nokat,0,46,1,47,0,46,1,47,48,0,3450,75,3525,1777,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dagal simseng,0,60,1,61,0,60,1,61,6,0,4458,75,4533,450,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dakran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo bima,0,48,1,49,0,48,1,49,42,0,3600,75,3675,1290,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo chare,0,50,1,51,0,45,1,46,47,0,3375,75,3450,1749,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo gittim,0,41,1,42,0,41,1,42,40,0,3063,75,3138,1446,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo mrok,0,67,1,68,0,67,1,68,53,0,5025,75,5100,1952,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo reserve-i,0,54,4,58,0,54,4,58,56,0,3918,264,4182,1975,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo reserve-ii,0,35,1,36,0,35,1,36,28,0,2625,75,2700,1247,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo reserve ii (b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo rongdeng,0,82,0,82,0,82,0,82,79,0,5984,0,5984,2721,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dambo watesa,0,53,1,54,0,52,0,52,55,0,3825,0,3825,1897,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",danal suregittim,0,46,2,48,0,44,2,46,43,0,3300,150,3450,1232,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",darugre reserve,0,84,0,84,0,84,0,84,73,0,6238,0,6238,2276,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",darugre songma,0,175,0,175,0,168,0,168,118,0,11999,0,11999,4787,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",darusak,0,54,1,55,0,54,1,55,46,0,4006,75,4081,1648,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",datang agal,0,31,0,31,0,31,0,31,30,0,2026,0,2026,1194,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dawa songgital,0,29,0,29,0,29,0,29,2,0,2175,0,2175,125,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",diplok gittim,0,32,0,32,0,32,0,32,33,0,2400,0,2400,1197,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",doadugittim,0,31,1,32,0,31,1,32,36,0,2325,75,2400,1170,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",dogepgipuram,0,43,3,46,0,34,2,36,42,0,2509,150,2659,1255,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",jingaminggre,0,17,0,17,0,17,0,17,22,0,1255,0,1255,488,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",jongmegre,0,36,0,36,0,36,0,36,0,0,2160,0,2160,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kakwa bawegre,0,68,0,68,0,68,0,68,63,0,5070,0,5070,2422,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kakwa duragre,0,27,0,27,0,27,0,27,26,0,2025,0,2025,363,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kakwa rongbokgre,0,29,0,29,0,29,0,29,28,0,2175,0,2175,819,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kakwa songma,0,39,3,42,0,39,3,42,35,0,2919,231,3150,738,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kalak dorekgre,0,29,0,29,0,29,0,29,30,0,1885,0,1885,747,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kalak songgital,0,21,0,21,0,21,0,21,22,0,1575,0,1575,741,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",kalak songgitcham,0,31,0,31,0,31,0,31,30,0,2325,0,2325,411,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",karu-bibra,0,19,1,20,0,19,1,20,18,0,1425,75,1500,564,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",mandalgipi,0,14,0,14,0,14,0,14,14,0,1050,0,1050,390,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",mandalgre,0,52,0,52,0,52,0,52,39,0,2520,0,2520,894,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",mandal nokwat,0,18,1,19,0,17,0,17,16,0,1275,0,1275,579,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",mangrugre,0,46,1,47,0,47,1,48,48,0,3450,75,3525,678,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",megagre songgital,0,32,0,32,0,32,0,32,5,0,2550,0,2550,398,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",megagre songgitcham,0,55,4,59,0,54,4,58,52,0,4051,300,4351,1082,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",megapgre,1,95,0,96,1,95,0,96,63,75,7125,0,7200,2417,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",mejaligre,0,10,0,10,0,10,0,10,10,0,750,0,750,120,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",meronggre,0,8,0,8,0,7,0,7,7,0,525,0,525,259,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",nabokgre,0,55,2,57,0,55,2,57,56,0,4125,150,4275,2043,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",naregre,0,34,0,34,0,34,0,34,34,0,1650,0,1650,507,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",nengkra awe,1,128,5,134,1,128,5,134,138,69,8742,341,9152,3868,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",nengkra-watregittim,0,57,3,60,0,56,3,59,62,0,4200,225,4425,2211,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",nengmandalgre,0,155,3,158,0,155,3,158,174,0,11625,225,11850,4785,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",nengsitgre,0,10,0,10,0,15,0,15,15,0,750,0,750,291,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",new chidekgre,2,136,4,142,2,136,4,142,145,150,10216,284,10650,3759,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",new mandalgre,0,16,0,16,0,16,0,16,16,0,1200,0,1200,525,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",new rangmalgre,0,62,2,64,0,54,2,56,58,0,4050,150,4200,1838,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",pakwakgre,0,20,0,20,0,20,0,20,22,0,1500,0,1500,821,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",patalgre,0,9,0,9,0,8,0,8,8,0,600,0,600,297,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",patranggre,0,21,0,21,0,21,0,21,28,0,1586,0,1586,573,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",pilonggre,0,8,0,8,0,8,0,8,8,0,600,0,600,291,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",aberamgre,0,68,0,68,0,62,0,62,59,0,3055,0,3055,814,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",akarok songgitcham,0,75,3,78,0,75,3,78,82,0,4611,189,4800,1971,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",akarok songgittal,0,100,0,100,0,100,0,100,98,0,4000,0,4000,1584,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",akemgre,0,53,1,54,0,53,1,54,54,0,3168,60,3228,1308,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",a sil chiringgre,0,21,0,21,0,21,0,21,19,0,1474,0,1474,275,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",asil dikagre,0,64,0,64,0,64,0,64,60,0,3661,0,3661,1344,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",asil mindil,0,30,1,31,0,30,1,31,32,0,1426,48,1474,618,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",asil songgital,0,103,0,103,0,85,0,85,81,0,3654,0,3654,596,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",balading,0,46,1,47,0,46,1,47,40,0,2720,60,2780,297,0,26,1,27
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",balsrigittim,0,30,0,30,0,29,0,29,20,0,1786,0,1786,328,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",banggna,0,65,2,67,0,65,2,67,9,0,2272,72,2344,313,0,4,0,4
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",bansinggre,0,39,0,39,0,38,0,38,35,0,2280,0,2280,900,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",barikgre,0,121,0,121,0,116,0,116,38,0,6815,0,6815,1160,0,21,0,21
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",chijong,0,32,0,32,0,32,0,32,27,0,2263,0,2263,980,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",simseng rongal,0,50,0,50,0,50,0,50,49,0,3166,0,3166,1434,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",simseng nakol,0,22,0,22,0,22,0,22,28,0,1650,0,1650,769,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",samin chianing,0,85,1,86,0,85,1,86,69,0,3905,41,3946,950,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongrong songgitcham,0,17,1,18,0,17,1,18,11,0,1112,70,1182,317,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongronggre,0,42,0,42,0,42,0,42,36,0,2526,0,2526,1144,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongrong bolnanggre,0,41,0,41,0,40,0,40,42,0,1863,0,1863,616,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongrong apal,0,60,0,60,0,58,0,58,59,0,2099,0,2099,989,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongrong antidam,0,65,1,66,0,63,1,64,16,0,1860,27,1887,207,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongreng nokat,0,68,1,69,0,66,1,67,19,0,4733,57,4790,871,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongre bazar,0,31,10,41,0,28,6,34,32,0,1711,372,2083,791,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",ronggap araringgre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongdolgre,2,72,1,75,2,72,1,75,67,66,2244,33,2343,709,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongchek songgitcham,0,75,0,75,0,75,0,75,67,0,3013,0,3013,717,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongchek songgital,0,86,0,86,0,79,0,79,76,0,4847,0,4847,2029,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongbeng,0,66,0,66,0,66,0,66,65,0,2810,0,2810,803,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongbalu - b,0,26,0,26,0,26,0,26,25,0,1778,0,1778,825,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongbalu-a,0,75,0,75,0,75,0,75,72,0,4741,0,4741,2290,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongap songgitcham,0,77,0,77,0,77,0,77,2,0,1423,0,1423,38,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongap songgital,0,132,0,132,0,126,0,126,88,0,6220,0,6220,1906,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongap mringgre,0,53,1,54,0,53,1,54,42,0,2659,53,2712,504,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongap mikilsim,0,69,3,72,0,64,3,67,8,0,1650,90,1740,210,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rongap asimgre,0,28,0,28,0,28,0,28,26,0,2211,0,2211,911,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",ronchek apal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rimrang bonegre,0,127,1,128,0,110,1,111,115,0,5701,46,5747,2058,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",resagre,0,49,0,49,0,50,0,50,50,0,2195,0,2195,988,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rem songgitcham,1,58,0,59,1,57,0,58,15,45,2629,0,2674,556,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rem songgital,0,70,0,70,0,69,0,69,18,0,3105,0,3105,810,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rem megapgre,0,55,0,55,0,50,0,50,11,0,2229,0,2229,495,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rem matchakol,0,22,0,22,0,21,0,21,6,0,945,0,945,270,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",redamgre,0,25,0,25,0,25,0,25,26,0,2497,0,2497,1110,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rari,0,64,1,65,0,64,1,65,13,0,2652,45,2697,537,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rapdinggre,0,30,0,30,0,30,0,30,26,0,1594,0,1594,708,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",rangmalgre,0,21,1,22,0,21,1,22,20,0,1038,50,1088,484,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",norek nengsamgre,0,88,1,89,0,75,0,75,56,0,4922,0,4922,1106,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",bandi ampang,0,18,1,19,0,18,1,19,19,0,1350,75,1425,398,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",asiragre,0,53,0,53,0,51,0,51,73,0,3750,0,3750,2197,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",asimgre,0,17,0,17,0,17,0,17,16,0,1050,0,1050,399,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",asha bibra,1,68,0,69,1,68,0,69,69,55,3761,0,3816,953,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",ampanggre,0,98,0,98,0,98,0,98,98,0,7350,0,7350,1218,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",akelgre,0,72,4,76,0,72,4,76,63,0,5400,300,5700,2496,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",akel agalgre,0,43,0,43,0,40,0,40,40,0,3000,0,3000,686,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",adugre,0,27,0,27,0,27,0,27,28,0,1950,0,1950,726,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2015","June, 2015",achak jangkegre,0,36,0,36,0,36,0,36,38,0,2700,0,2700,1092,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",warikada,0,56,1,57,0,56,1,57,10,0,4200,75,4275,723,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",wancho,0,59,1,60,0,54,1,55,4,0,3987,75,4062,294,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",wakchikong,0,73,0,73,0,72,0,72,64,0,5400,0,5400,2548,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",wajagattim,0,39,3,42,0,38,3,41,41,0,2699,225,2924,1473,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",upper rongjeng,0,129,9,138,0,129,9,138,126,0,9653,677,10330,5463,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",upper nongbak apal,0,80,1,81,0,80,1,81,80,0,5883,74,5957,2596,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",thaugittim,0,43,0,43,0,39,0,39,2,0,2925,0,2925,150,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",teteng apal,1,16,0,17,1,16,0,17,10,67,1144,0,1211,369,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",tesokgittim,0,29,0,29,0,29,0,29,3,0,1711,0,1711,134,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",terace gittim,0,55,0,55,0,55,0,55,58,0,4125,0,4125,1814,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",tebilgittim,0,25,1,26,0,25,1,26,28,0,1870,75,1945,1042,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2015","June, 2015",simseng wale,0,19,0,19,0,19,0,19,26,0,1423,0,1423,664,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",danal songgitcham,0,60,0,60,0,60,0,60,58,0,2982,0,2982,1370,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",dangkong doragre,0,28,0,28,0,28,0,28,25,0,1980,0,1980,896,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",dangkong gilmatdam,0,20,0,20,0,19,0,19,9,0,956,0,956,264,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2015","June, 2015",dangkong songgital,0,32,0,32,0,32,0,32,33,0,1827,0,1827,809,0,0,0,0
